78;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1240876800/1306800000
62;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1240876800/1306800000
61;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1240876800/1306800000
54;/brightkite/tile/tile/0/1/1/2/8/tseries/3/1240876800/1306800000
51;/brightkite/tile/tile/0/1/1/2/8/tseries/3/1240876800/1306800000
37;/brightkite/tile/tile/0/1/3/3/8/tseries/3/1240876800/1306800000
37;/brightkite/tile/tile/0/2/3/3/8/tseries/3/1240876800/1306800000
35;/brightkite/tile/tile/0/0/1/2/8/tseries/3/1240876800/1306800000
35;/brightkite/tile/tile/0/0/1/2/8/tseries/3/1240876800/1306800000
32;/brightkite/tile/tile/0/1/0/1/8/tseries/3/1240876800/1306800000
32;/brightkite/tile/tile/0/1/0/1/8/tseries/3/1240876800/1306800000
25;/brightkite/tile/tile/0/2/1/2/8/tseries/3/1240876800/1306800000
24;/brightkite/tile/tile/0/2/1/2/8/tseries/3/1240876800/1306800000
20;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=10
19;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=9
16;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=11
15;/brightkite/region/region/0/20/538490/703915/538645/704038
15;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=7
15;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=3
14;/brightkite/tile/tile/0/3/1/2/8/tseries/3/1240876800/1306800000
14;/brightkite/tile/tile/0/3/1/2/8/tseries/3/1240876800/1306800000
14;/brightkite/region/region/0/20/301156/648718/301158/648719/where/1=1/where/2=19
14;/brightkite/region/region/0/20/301153/648724/301154/648724/where/1=1/where/2=19
14;/brightkite/region/region/0/20/538524/703971/538571/703997/where/2=15
14;/brightkite/region/region/0/20/538500/703935/538608/704009
14;/brightkite/region/region/0/19/269293/351970/269294/351972
14;/brightkite/region/region/0/20/863126/651163/863699/651547
14;/brightkite/region/region/0/20/863441/651251/863464/651355
14;/brightkite/region/region/0/19/431513/325614/431553/325712
14;/brightkite/region/region/0/20/268941/658879/269061/658953/where/1=6/where/2=7
13;/brightkite/region/region/0/20/931358/635720/931429/635792
13;/brightkite/region/region/0/20/301154/648719/301157/648722/where/1=0/where/2=0
13;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=19
13;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=1/where/2=18
13;/brightkite/region/region/0/20/538572/703832/538649/703906/where/2=19
13;/brightkite/region/region/0/20/538518/703950/538579/703995
13;/brightkite/region/region/0/20/538517/703945/538571/703968
13;/brightkite/region/region/0/19/269217/351931/269330/352025
13;/brightkite/region/region/0/19/269292/351969/269294/351970
13;/brightkite/region/region/0/17/65540/87488/65874/87760/where/2=3/tseries/3/1244505600/1245110400
13;/brightkite/region/region/0/19/431695/325661/431703/325733
13;/brightkite/region/region/0/16/10509/40097/10519/40163/where/1=4/where/2=2
13;/brightkite/region/region/0/20/523881/700182/524023/700287
13;/brightkite/region/region/0/20/279024/649441/279024/649441/where/1=0:1:2:3:4:5:6/where/2=0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23
12;/brightkite/region/region/0/20/145341/448826/145348/448831
12;/brightkite/region/region/0/20/931255/635555/931297/635632
12;/brightkite/region/region/0/20/301123/648692/301188/648746/where/1=0/where/2=0
12;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=23
12;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=21
12;/brightkite/region/region/0/20/301153/648721/301154/648722/where/1=1/where/2=19
12;/brightkite/region/region/0/20/538508/703919/538654/704008/where/2=15
12;/brightkite/region/region/0/20/538508/703955/538593/704003/where/2=15
12;/brightkite/region/region/0/20/538538/703978/538564/703991/where/2=15
12;/brightkite/region/region/0/20/538543/703958/538546/703960
12;/brightkite/region/region/0/20/538516/703948/538578/703998
12;/brightkite/region/region/0/20/538508/703947/538586/704006
12;/brightkite/region/region/0/20/538460/703896/538650/704045
12;/brightkite/region/region/0/20/538522/703976/538571/703998
12;/brightkite/region/region/0/20/279038/649440/279076/649468/where/1=0:1:2:3:4:5:6/where/2=0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23
12;/brightkite/region/region/0/20/278850/648902/279026/649161/where/1=0:1:2:3:4:5:6/where/2=0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23
11;/brightkite/region/region/0/20/145341/448826/145346/448833
11;/brightkite/region/region/0/20/931179/635549/931225/635640
11;/brightkite/region/region/0/20/931149/635556/931235/635635
11;/brightkite/region/region/0/20/931164/635543/931227/635643
11;/brightkite/region/region/0/20/931247/635554/931318/635656
11;/brightkite/region/region/0/20/931269/635556/931321/635628
11;/brightkite/region/region/0/20/931149/635652/931232/635754
11;/brightkite/region/region/0/20/931156/635558/931223/635643
11;/brightkite/region/region/0/20/931141/635553/931228/635651
11;/brightkite/region/region/0/20/931148/635658/931223/635748
11;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=18
11;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=1
11;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=23
11;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=3/where/2=21
11;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=1/where/2=19
11;/brightkite/region/region/0/20/538555/703964/538563/703972/where/2=15
11;/brightkite/region/region/0/20/538545/703987/538546/703987/where/2=15
11;/brightkite/region/region/0/20/538542/703934/538553/703934/where/2=19
11;/brightkite/region/region/0/20/538540/703835/538654/703945/where/2=19
11;/brightkite/region/region/0/20/538523/703830/538665/703876/where/2=19
11;/brightkite/region/region/0/20/538560/703859/538634/703910/where/2=19
11;/brightkite/region/region/0/20/538521/703954/538572/703988
11;/brightkite/region/region/0/20/538531/703957/538557/703978
11;/brightkite/region/region/0/20/538512/703951/538593/704016
11;/brightkite/region/region/0/20/538537/703983/538560/703989
11;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=13
11;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=1
11;/brightkite/region/region/0/17/65505/87515/65619/87678
11;/brightkite/region/region/0/17/65565/87603/65871/87791
11;/brightkite/region/region/0/17/65540/87488/65874/87760
11;/brightkite/region/region/0/17/65540/87488/65874/87760/where/2=10
11;/brightkite/region/region/0/19/431531/325665/431532/325739
11;/brightkite/region/region/0/20/269054/658874/269068/658955/where/1=6/where/2=7
11;/brightkite/region/region/0/20/278956/649388/279146/649543/where/1=0:1:2:3:4:5:6/where/2=0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23
10;/brightkite/region/region/0/20/145339/448820/145347/448823
10;/brightkite/region/region/0/20/931130/635536/931453/635862
10;/brightkite/region/region/0/20/931258/635561/931319/635663
10;/brightkite/region/region/0/20/931129/635658/931232/635734
10;/brightkite/region/region/0/20/931162/635542/931213/635622
10;/brightkite/region/region/0/20/931192/635456/931268/635565
10;/brightkite/region/region/0/20/931207/635785/931271/635871
10;/brightkite/region/region/0/20/931256/635578/931316/635624
10;/brightkite/region/region/0/20/931061/635416/931465/635803
10;/brightkite/region/region/0/20/301150/648719/301157/648725/where/1=0/where/2=0
10;/brightkite/region/region/0/20/301160/648715/301165/648717/where/1=0/where/2=0
10;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=0
10;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=15
10;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=21
10;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=4
10;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=0/where/2=22
10;/brightkite/region/region/0/20/301151/648721/301154/648724/where/1=1/where/2=21
10;/brightkite/region/region/0/20/301156/648716/301158/648717/where/1=1/where/2=19
10;/brightkite/region/region/0/20/301153/648721/301154/648722/where/1=1/where/2=19
10;/brightkite/region/region/0/20/301153/648722/301154/648722/where/1=1/where/2=19
10;/brightkite/region/region/0/20/301151/648721/301152/648722/where/1=1/where/2=19
10;/brightkite/region/region/0/20/301151/648722/301152/648722/where/1=1/where/2=19
10;/brightkite/region/region/0/20/301153/648723/301154/648724/where/1=1/where/2=19
10;/brightkite/region/region/0/20/538562/703905/538655/703961/where/2=15
10;/brightkite/region/region/0/20/538461/703889/538692/704027/where/2=15
10;/brightkite/region/region/0/20/538551/703970/538568/703984/where/2=15
10;/brightkite/region/region/0/20/538547/703986/538552/703987/where/2=15
10;/brightkite/region/region/0/20/538559/703982/538559/703982/where/2=15
10;/brightkite/region/region/0/20/538605/703873/538606/703874/where/2=19
10;/brightkite/region/region/0/18/134565/175922/134713/176043
10;/brightkite/region/region/0/19/269159/351870/269389/352059
10;/brightkite/region/region/0/20/538400/703831/538721/704079
10;/brightkite/region/region/0/20/538505/703934/538596/704009
10;/brightkite/region/region/0/20/538545/703959/538545/703961
10;/brightkite/region/region/0/20/538534/703947/538574/703969
10;/brightkite/region/region/0/20/538538/703963/538558/703967
10;/brightkite/region/region/0/20/538557/703961/538557/703962
10;/brightkite/region/region/0/20/538523/703956/538523/703956
10;/brightkite/region/region/0/20/538522/703954/538562/703966
10;/brightkite/region/region/0/20/538486/703922/538634/704051
10;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=17
10;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=20
10;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=19
10;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=18
10;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=16
10;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=15
10;/brightkite/region/region/0/19/98858/313871/99051/313988/where/2=13
10;/brightkite/region/region/0/17/65540/87488/65874/87760/where/2=3
10;/brightkite/region/region/0/16/10504/40078/10506/40080/where/1=4/where/2=2
10;/brightkite/region/region/0/16/10563/40090/10563/40092/where/1=4/where/2=2
10;/brightkite/region/region/0/16/10559/40067/10592/40105/where/1=4/where/2=2
10;/brightkite/region/region/0/20/523961/700260/523961/700262
10;/brightkite/region/region/0/20/269036/658848/269105/658984/where/1=6/where/2=7
10;/brightkite/region/region/0/17/34955/81167/34957/81168/where/1=0:1:2:3:4:5:6/where/2=0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23
10;/brightkite/region/region/0/20/279029/649437/279038/649458/where/1=0:1:2:3:4:5:6/where/2=0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23
10;/brightkite/region/region/0/16/13639/40745/13656/40837
9;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
9;/brightkite/region/region/0/20/931330/635607/931443/635704
9;/brightkite/region/region/0/20/931141/635650/931243/635735
9;/brightkite/region/region/0/17/65540/87488/65874/87760/where/2=22
9;/brightkite/region/region/0/15/5352/20097/5374/20181/where/1=4/where/2=21
9;/brightkite/region/region/0/15/5229/19960/5232/20004/where/1=4/where/2=21
9;/brightkite/region/region/0/16/10526/40092/10591/40145/where/1=4/where/2=2
9;/brightkite/region/region/0/16/10510/40122/10557/40170/where/1=4/where/2=2
9;/brightkite/region/region/0/16/10565/40115/10591/40127/where/1=4/where/2=2
9;/brightkite/region/region/0/16/10486/40165/10512/40190/where/1=4/where/2=2
9;/brightkite/region/region/0/16/10340/39986/10544/40244/where/1=4/where/2=2
9;/brightkite/region/region/0/16/16819/41109/16820/41109/where/1=1/where/2=5
8;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
8;/brightkite/tile/tile/0/6/3/3/8/tseries/3/1240876800/1306800000
8;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
8;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
8;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
8;/brightkite/tile/tile/0/1/3/3/8/where/2=0:1:2:3:4:5:6:7:13:15:16:18:19:20:21:22:23/tseries/3/1199145600/1291161600
8;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1199145600/1291161600
8;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
8;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1199145600/1291161600
8;/brightkite/region/region/0/18/134566/175930/134722/176052
8;/brightkite/region/region/0/17/65413/87389/65590/87590
8;/brightkite/region/region/0/17/65648/87450/65770/87544
8;/brightkite/region/region/0/17/65540/87488/65874/87760/where/2=9
8;/brightkite/region/region/0/17/65540/87488/65874/87760/where/2=14
8;/brightkite/region/region/0/16/10525/40119/10526/40124/where/1=4/where/2=2
8;/brightkite/region/region/0/16/10525/40123/10526/40126/where/1=4/where/2=2
8;/brightkite/region/region/0/16/10525/40126/10526/40128/where/1=4/where/2=2
8;/brightkite/region/region/0/16/10545/40110/10584/40166/where/1=4/where/2=2
8;/brightkite/region/region/0/16/10541/40073/10619/40118/where/1=4/where/2=2
8;/brightkite/region/region/0/16/10504/40123/10555/40164/where/1=4/where/2=2
8;/brightkite/region/region/0/16/10479/40144/10521/40159/where/1=4/where/2=2
8;/brightkite/region/region/0/16/10468/40133/10513/40185/where/1=4/where/2=2
8;/brightkite/region/region/0/16/16745/41120/16838/41254/where/1=6/where/2=7
8;/brightkite/region/region/0/16/16675/41099/16803/41241/where/1=6/where/2=16
8;/brightkite/region/region/0/16/16675/41099/16803/41241/where/1=1/where/2=5
8;/brightkite/region/region/0/16/16675/41099/16803/41241/where/1=1/where/2=5
8;/brightkite/region/region/0/16/16641/41018/16756/41171/where/1=1/where/2=17
8;/brightkite/region/region/0/18/69713/162233/69749/162279/where/1=0:1:2:3:4:5:6/where/2=0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:17:18:19:20:21:22:23
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/1/3/3/8/where/2=0:1:2:3:4:5:6:7:8:9:10:11:12:13:15:16:18:19:20:21:22:23/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/1/3/3/8/where/2=0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15:16:18:19:20:21:22:23/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
7;/brightkite/region/region/0/17/65540/87488/65874/87760/where/2=3
7;/brightkite/region/region/0/15/5205/19983/5263/20048/where/1=4/where/2=2
7;/brightkite/region/region/0/16/10592/40181/10623/40194/where/1=4/where/2=2
7;/brightkite/region/region/0/16/10533/40137/10577/40191/where/1=4/where/2=2
7;/brightkite/region/region/0/16/10543/40147/10566/40186/where/1=4/where/2=2
7;/brightkite/region/region/0/16/10459/40152/10562/40231/where/1=4/where/2=2
7;/brightkite/region/region/0/16/10531/40112/10552/40150/where/1=4/where/2=2
7;/brightkite/region/region/0/16/10537/40108/10572/40140/where/1=4/where/2=2
7;/brightkite/region/region/0/16/10536/40128/10581/40155/where/1=4/where/2=2
7;/brightkite/region/region/0/16/10494/40174/10523/40211/where/1=4/where/2=2
7;/brightkite/region/region/0/16/10411/40171/10461/40246/where/1=4/where/2=2
7;/brightkite/region/region/0/16/10449/39991/10583/40170/where/1=4/where/2=2
7;/brightkite/region/region/0/16/16796/41043/16882/41168/where/1=6/where/2=7
7;/brightkite/region/region/0/16/16675/41099/16803/41241/where/1=6/where/2=5
7;/brightkite/region/region/0/16/16675/41099/16803/41241/where/1=3/where/2=5
7;/brightkite/region/region/0/16/16675/41099/16803/41241/where/2=5
7;/brightkite/region/region/0/16/16675/41099/16803/41241/where/1=6/where/2=5
7;/brightkite/region/region/0/16/16675/41099/16803/41241/where/1=1/where/2=5
7;/brightkite/region/region/0/16/17043/41164/17046/41165/where/1=1/where/2=5
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/3/2/2/8/tseries/3/1240876800/1306800000
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/1/1/2/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/0/8/tseries/3/1199145600/1291161600
6;/brightkite/tile/tile/0/0/0/1/8/tseries/3/1199145600/1291161600
